PassengerId,HomePlanet,CryoSleep,Deck,Cabin_Number,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Age_Group,total_expenditure,any_expenditure,family,family_size,travel_group,travel_group_size
7085_01,Mars,FALSE,F,1466,P,TRAPPIST-1e,62,FALSE,453,1,1911,0,0,Stech Pread,FALSE,51+,2365,TRUE,Pread,10,7085,3
7085_02,Mars,TRUE,F,1466,P,55 Cancri e,2,FALSE,0,0,0,0,0,Kokrus Pread,TRUE,0-12,0,FALSE,Pread,10,7085,3
7085_03,Mars,TRUE,F,1466,P,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Latsts Purle,TRUE,0-12,0,FALSE,Purle,6,7085,3
7086_01,Earth,FALSE,F,1467,P,TRAPPIST-1e,24,FALSE,590,0,1,168,16,Juline Hamcmahon,FALSE,18-25,775,TRUE,Hamcmahon,6,7086,1
7087_01,Earth,TRUE,G,1141,P,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Dennie Moreman,TRUE,0-12,0,FALSE,Moreman,6,7087,1
7088_01,Earth,FALSE,F,1468,P,TRAPPIST-1e,63,FALSE,0,742,0,125,3,Rossie Berges,FALSE,51+,870,TRUE,Berges,5,7088,1
7089_01,Europa,FALSE,D,218,S,TRAPPIST-1e,20,FALSE,1040,2487,0,174,182,Antinon Inging,TRUE,18-25,3883,TRUE,Inging,1,7089,1
7090_01,Earth,FALSE,F,1469,P,TRAPPIST-1e,15,FALSE,0,610,267,0,0,Samie Wiggs,FALSE,13-17,877,TRUE,Wiggs,5,7090,1
7091_01,Earth,TRUE,G,1142,P,TRAPPIST-1e,32,FALSE,0,0,0,0,0,Cassa Garrincent,TRUE,31-50,0,FALSE,Garrincent,5,7091,1
7092_01,Earth,FALSE,F,1470,P,TRAPPIST-1e,24,FALSE,61,397,185,1,0,Sall Gaineyerson,TRUE,18-25,644,TRUE,Gaineyerson,5,7092,1
7093_01,Earth,TRUE,G,1143,P,TRAPPIST-1e,32,FALSE,0,0,0,0,0,Annya Patthews,FALSE,31-50,0,FALSE,Patthews,8,7093,1
7094_01,Europa,FALSE,E,454,P,TRAPPIST-1e,36,FALSE,10,2478,2080,19,328,Preo Sloweber,TRUE,31-50,4915,TRUE,Sloweber,5,7094,1
7095_01,Earth,TRUE,G,1144,P,PSO J318.5-22,13,FALSE,0,0,0,0,0,Nichad Patteraley,TRUE,13-17,0,FALSE,Patteraley,4,7095,1
7096_01,Europa,TRUE,C,260,S,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Nunkib Tashal,TRUE,26-30,0,FALSE,Tashal,3,7096,3
7096_02,Europa,FALSE,C,260,S,TRAPPIST-1e,27,FALSE,0,14,0,0,2325,Tauria Tashal,FALSE,26-30,2339,TRUE,Tashal,3,7096,3
7096_03,Europa,TRUE,C,260,S,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Aspica Tashal,TRUE,26-30,0,FALSE,Tashal,3,7096,3
7097_01,Europa,FALSE,A,75,P,55 Cancri e,27,FALSE,0,44,4761,5,41,Altanin Dedometeel,TRUE,26-30,4851,TRUE,Dedometeel,8,7097,4
7097_02,Europa,FALSE,A,75,P,TRAPPIST-1e,14,FALSE,0,3124,40,219,189,Kumark Dedometeel,FALSE,13-17,3572,TRUE,Dedometeel,8,7097,4
7097_03,Europa,FALSE,A,75,P,TRAPPIST-1e,32,TRUE,527,1863,0,417,2905,Giedia Dedometeel,FALSE,31-50,5712,TRUE,Dedometeel,8,7097,4
7097_04,Europa,FALSE,A,75,P,55 Cancri e,33,TRUE,0,16,12,2349,12,Sulah Poilsive,FALSE,31-50,2389,TRUE,Poilsive,1,7097,4
7098_01,Earth,FALSE,F,1356,S,TRAPPIST-1e,35,FALSE,3,0,651,0,78,Joanny Guerson,TRUE,31-50,732,TRUE,Guerson,11,7098,1
7099_01,Earth,FALSE,F,1471,P,55 Cancri e,21,FALSE,301,0,19,0,0,Elicey Warrison,FALSE,18-25,320,TRUE,Warrison,5,7099,1
7104_01,Earth,FALSE,C,228,P,TRAPPIST-1e,57,FALSE,906,22,0,8293,391,Taurah Regmansidy,FALSE,51+,9612,TRUE,Regmansidy,3,7104,2
7104_02,Europa,FALSE,C,228,P,TRAPPIST-1e,42,FALSE,159,4387,2,3,485,Alatrix Regmansidy,TRUE,31-50,5036,TRUE,Regmansidy,3,7104,2
7105_01,Earth,FALSE,F,1473,P,55 Cancri e,20,FALSE,0,6,552,20,0,Idarry Norrison,TRUE,18-25,578,TRUE,Norrison,5,7105,1
7106_01,Mars,TRUE,F,1357,S,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Oalls Derry,TRUE,18-25,0,FALSE,Derry,5,7106,1
7109_01,Europa,FALSE,B,268,S,55 Cancri e,49,FALSE,0,7683,0,13016,0,Goros Healted,FALSE,31-50,20699,TRUE,Healted,5,7109,1
7110_01,Earth,FALSE,F,1358,S,PSO J318.5-22,23,FALSE,0,3,0,0,546,Lyney Berges,FALSE,18-25,549,TRUE,Berges,5,7110,1
7111_01,Mars,FALSE,F,1359,S,TRAPPIST-1e,24,FALSE,1058,0,0,280,0,Pon Sche,FALSE,18-25,1338,TRUE,Sche,1,7111,1
7113_01,Earth,FALSE,F,1361,S,TRAPPIST-1e,24,FALSE,0,0,0,0,757,Kris Simstravery,FALSE,18-25,757,TRUE,Simstravery,6,7113,2
7113_02,Earth,FALSE,F,1361,S,55 Cancri e,23,FALSE,9,1,0,492,109,Ivanne Simstravery,TRUE,18-25,611,TRUE,Simstravery,6,7113,2
7114_01,Earth,FALSE,F,1362,S,TRAPPIST-1e,24,FALSE,0,489,21,0,184,Camiet Ricklaney,FALSE,18-25,694,TRUE,Ricklaney,2,7114,1
7116_01,Earth,TRUE,G,1146,P,PSO J318.5-22,26,FALSE,0,0,0,0,0,Allyny Burchard,FALSE,26-30,0,FALSE,Burchard,4,7116,1
7117_01,Europa,TRUE,B,236,P,55 Cancri e,28,FALSE,0,0,0,0,0,Alasmon Secont,TRUE,26-30,0,FALSE,Secont,5,7117,1
7118_01,Earth,FALSE,F,1475,P,PSO J318.5-22,17,FALSE,0,1381,2,0,0,Jimmya Campson,FALSE,13-17,1383,TRUE,Campson,5,7118,1
7119_01,Earth,FALSE,F,1476,P,TRAPPIST-1e,20,FALSE,415,479,0,1019,239,Blancy Morrows,FALSE,18-25,2152,TRUE,Morrows,5,7119,1
7120_01,Earth,FALSE,F,1363,S,TRAPPIST-1e,22,FALSE,0,0,0,0,1201,Joandy Rutler,FALSE,18-25,1201,TRUE,Rutler,3,7120,1
7121_01,Europa,TRUE,B,269,S,55 Cancri e,23,FALSE,0,0,0,0,0,Alkurak Dressink,TRUE,18-25,0,FALSE,Dressink,3,7121,2
7121_02,Europa,TRUE,B,269,S,55 Cancri e,22,FALSE,0,0,0,0,0,Pulchib Dressink,TRUE,18-25,0,FALSE,Dressink,3,7121,2
7126_01,Earth,FALSE,F,1366,S,TRAPPIST-1e,29,FALSE,3,0,664,683,34,Ivaney Giller,FALSE,26-30,1384,TRUE,Giller,3,7126,1
7127_01,Europa,FALSE,B,237,P,TRAPPIST-1e,27,FALSE,0,4155,0,1368,42,Dira Belstrut,FALSE,26-30,5565,TRUE,Belstrut,6,7127,2
7127_02,Europa,TRUE,B,237,P,TRAPPIST-1e,31,FALSE,0,0,0,0,0,Okulk Belstrut,TRUE,31-50,0,FALSE,Belstrut,6,7127,2
7128_01,Europa,FALSE,B,238,P,55 Cancri e,37,FALSE,1,4462,1,9206,3,Mirara Catimod,FALSE,31-50,13673,TRUE,Catimod,1,7128,3
7128_02,Europa,FALSE,B,238,P,55 Cancri e,44,FALSE,0,4322,3,153,52,Raston Dightent,TRUE,31-50,4530,TRUE,Dightent,6,7128,3
7128_03,Europa,FALSE,B,238,P,55 Cancri e,34,FALSE,0,2612,1,131,2714,Polah Dightent,FALSE,31-50,5458,TRUE,Dightent,6,7128,3
7132_01,Earth,FALSE,G,1165,S,55 Cancri e,23,FALSE,602,0,0,0,24,Dandy Hamcmahon,FALSE,18-25,626,TRUE,Hamcmahon,6,7132,1
7133_01,Earth,FALSE,F,1368,S,TRAPPIST-1e,18,FALSE,457,0,11,335,0,Tammyl Delangleton,FALSE,18-25,803,TRUE,Delangleton,3,7133,1
7134_01,Earth,TRUE,G,1148,P,PSO J318.5-22,18,FALSE,0,0,0,0,0,Heidie Kimpson,TRUE,18-25,0,FALSE,Kimpson,3,7134,1
7137_01,Earth,FALSE,F,1479,P,TRAPPIST-1e,23,FALSE,0,134,482,0,27,Gabrin Duffmaney,FALSE,18-25,643,TRUE,Duffmaney,3,7137,1
7140_01,Earth,FALSE,F,1371,S,TRAPPIST-1e,18,FALSE,0,10,0,0,738,Ninald Fryersonis,FALSE,18-25,748,TRUE,Fryersonis,11,7140,1
7142_01,Mars,FALSE,E,474,S,TRAPPIST-1e,22,FALSE,0,0,1128,0,45,Muew Pre,FALSE,18-25,1173,TRUE,Pre,5,7142,3
7142_02,Mars,FALSE,E,474,S,TRAPPIST-1e,10,FALSE,0,0,0,0,0,Gibil Pre,TRUE,0-12,0,FALSE,Pre,5,7142,3
7142_03,Mars,TRUE,E,474,S,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Peefox Pre,FALSE,26-30,0,FALSE,Pre,5,7142,3
7143_01,Mars,FALSE,F,1372,S,TRAPPIST-1e,31,FALSE,907,0,437,2,0,Losp Buche,FALSE,31-50,1346,TRUE,Buche,7,7143,1
7144_01,Earth,TRUE,G,1150,P,TRAPPIST-1e,48,FALSE,0,0,0,0,0,Heald Snowaney,FALSE,31-50,0,FALSE,Snowaney,2,7144,1
7148_01,Europa,FALSE,A,87,S,55 Cancri e,51,TRUE,0,287,0,1442,66,Ranark Patimonne,TRUE,51+,1795,TRUE,Patimonne,3,7148,1
7149_01,Mars,TRUE,F,1482,P,PSO J318.5-22,25,FALSE,0,0,0,0,0,Clech Dato,TRUE,18-25,0,FALSE,Dato,2,7149,1
7151_01,Mars,FALSE,E,459,P,TRAPPIST-1e,32,FALSE,288,0,592,670,40,Tops Chen,FALSE,31-50,1590,TRUE,Chen,1,7151,1
7152_01,Earth,FALSE,G,1167,S,TRAPPIST-1e,8,FALSE,0,0,0,0,0,Diandi Domington,TRUE,0-12,0,FALSE,Domington,15,7152,2
7152_02,Earth,TRUE,G,1167,S,PSO J318.5-22,49,FALSE,0,0,0,0,0,Royce Domington,TRUE,31-50,0,FALSE,Domington,15,7152,2
7155_01,Earth,FALSE,F,1375,S,PSO J318.5-22,28,FALSE,0,0,0,669,16,Troyra Cames,FALSE,26-30,685,TRUE,Cames,3,7155,1
7156_01,Mars,FALSE,E,475,S,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Lig Ramad,TRUE,0-12,0,FALSE,Ramad,8,7156,4
7156_02,Mars,FALSE,E,475,S,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Repart Ramad,TRUE,26-30,0,FALSE,Ramad,8,7156,4
7156_03,Mars,TRUE,E,475,S,TRAPPIST-1e,31,FALSE,0,0,0,0,0,Pigars Ramad,TRUE,31-50,0,FALSE,Ramad,8,7156,4
7156_04,Mars,FALSE,E,475,S,TRAPPIST-1e,11,FALSE,0,0,0,0,0,Mele Ramad,TRUE,0-12,0,FALSE,Ramad,8,7156,4
7157_01,Mars,TRUE,G,734,S,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Unchex Must,TRUE,26-30,0,FALSE,Must,6,7157,2
7157_02,Mars,FALSE,D,219,S,TRAPPIST-1e,33,FALSE,1631,0,754,0,0,Terek Must,FALSE,31-50,2385,TRUE,Must,6,7157,2
7159_01,Europa,TRUE,C,263,S,PSO J318.5-22,32,FALSE,0,0,0,0,0,Alrairk Perable,TRUE,31-50,0,FALSE,Perable,4,7159,1
7160_01,Earth,TRUE,G,1152,P,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Pennie Headardyer,TRUE,18-25,0,FALSE,Headardyer,4,7160,1
7161_01,Europa,FALSE,E,476,S,TRAPPIST-1e,33,FALSE,0,3624,0,1537,498,Schyon Gealably,FALSE,31-50,5659,TRUE,Gealably,3,7161,1
7162_01,Earth,FALSE,F,1485,P,TRAPPIST-1e,65,FALSE,43,21,22,50,731,Bland Pernard,FALSE,51+,867,TRUE,Pernard,2,7162,1
7165_01,Mars,TRUE,F,1377,S,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Hal Walé,TRUE,18-25,0,FALSE,Walé,2,7165,1
7166_01,Mars,FALSE,F,1378,S,TRAPPIST-1e,19,FALSE,862,0,5,2032,0,Cinst Purte,FALSE,18-25,2899,TRUE,Purte,5,7166,1
7167_01,Europa,FALSE,B,270,S,55 Cancri e,33,FALSE,0,3676,0,1743,1,Dyonif Noxnuther,TRUE,31-50,5420,TRUE,Noxnuther,3,7167,1
7168_01,Earth,FALSE,G,1168,S,TRAPPIST-1e,27,FALSE,0,11,793,0,84,Duana Mccard,TRUE,26-30,888,TRUE,Mccard,2,7168,1
7170_01,Earth,TRUE,G,1154,P,PSO J318.5-22,31,FALSE,0,0,0,0,0,Hellia Peckerson,FALSE,31-50,0,FALSE,Peckerson,6,7170,1
7171_01,Earth,TRUE,G,1155,P,TRAPPIST-1e,37,FALSE,0,0,0,0,0,Stancy Wardendez,TRUE,31-50,0,FALSE,Wardendez,9,7171,1
7173_01,Earth,TRUE,G,1156,P,PSO J318.5-22,19,FALSE,0,0,0,0,0,Cline Alldson,TRUE,18-25,0,FALSE,Alldson,7,7173,1
7175_01,Earth,FALSE,F,1486,P,TRAPPIST-1e,18,FALSE,0,0,773,0,4,Lulah Ramoran,FALSE,18-25,777,TRUE,Ramoran,3,7175,1
7176_01,Europa,TRUE,C,232,P,55 Cancri e,47,FALSE,0,0,0,0,0,Caston Chhaft,TRUE,31-50,0,FALSE,Chhaft,3,7176,3
7176_02,Europa,FALSE,C,232,P,TRAPPIST-1e,26,FALSE,0,6050,0,662,920,Kochard Chhaft,FALSE,26-30,7632,TRUE,Chhaft,3,7176,3
7176_03,Europa,FALSE,C,232,P,TRAPPIST-1e,25,FALSE,0,3590,0,27,0,Sadlami Chhaft,TRUE,18-25,3617,TRUE,Chhaft,3,7176,3
7177_01,Earth,FALSE,F,1380,S,TRAPPIST-1e,38,FALSE,102,12,14,669,0,Curtle Medington,FALSE,31-50,797,TRUE,Medington,3,7177,1
7179_01,Earth,FALSE,E,460,P,TRAPPIST-1e,53,FALSE,3,2251,0,95,12,Denis Mullon,TRUE,51+,2361,TRUE,Mullon,2,7179,1
7180_01,Earth,FALSE,E,478,S,TRAPPIST-1e,38,FALSE,0,338,0,453,0,Tany Cardners,FALSE,31-50,791,TRUE,Cardners,8,7180,1
7181_01,Mars,TRUE,F,1488,P,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Unchal Date,TRUE,26-30,0,FALSE,Date,2,7181,1
7182_01,Earth,FALSE,G,734,S,TRAPPIST-1e,46,FALSE,438,283,944,0,355,Jacki Ricews,FALSE,31-50,2020,TRUE,Ricews,4,7182,1
7184_01,Earth,FALSE,G,1170,S,TRAPPIST-1e,18,FALSE,3,688,0,0,23,Eriana Barnoldeney,TRUE,18-25,714,TRUE,Barnoldeney,5,7184,1
7186_01,Europa,TRUE,E,461,P,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Aske Pretive,TRUE,13-17,0,FALSE,Pretive,4,7186,3
7186_02,Europa,FALSE,E,461,P,TRAPPIST-1e,32,FALSE,0,1369,29,662,22,Alpha Mosteraked,FALSE,31-50,2082,TRUE,Mosteraked,11,7186,3
7186_03,Europa,FALSE,E,461,P,TRAPPIST-1e,44,FALSE,0,0,16,72,4304,Weias Mosteraked,FALSE,31-50,4392,TRUE,Mosteraked,11,7186,3
7187_01,Earth,TRUE,G,1158,P,PSO J318.5-22,28,FALSE,0,0,0,0,0,Agnesa Olshaffey,TRUE,26-30,0,FALSE,Olshaffey,4,7187,1
7188_01,Europa,FALSE,C,233,P,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Muonus Imingle,TRUE,0-12,0,FALSE,Imingle,3,7188,3
7188_02,Europa,FALSE,C,233,P,TRAPPIST-1e,28,FALSE,0,2896,46,5248,8169,Taura Imingle,FALSE,26-30,16359,TRUE,Imingle,3,7188,3
7188_03,Europa,TRUE,C,233,P,TRAPPIST-1e,27,TRUE,0,0,0,0,0,Halsham Imingle,TRUE,26-30,0,FALSE,Imingle,3,7188,3
7189_01,Europa,TRUE,C,234,P,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Auvara Cowtale,TRUE,26-30,0,FALSE,Cowtale,2,7189,1
7190_01,Earth,TRUE,G,1171,S,55 Cancri e,14,FALSE,0,0,0,0,0,Lilace Rutler,TRUE,13-17,0,FALSE,Rutler,3,7190,1
7191_01,Earth,FALSE,F,1490,P,TRAPPIST-1e,14,FALSE,0,0,766,0,0,Wenny Bushafford,FALSE,13-17,766,TRUE,Bushafford,2,7191,1
7192_01,Earth,TRUE,G,1172,S,TRAPPIST-1e,17,FALSE,0,0,0,0,0,Geney Hayertez,TRUE,13-17,0,FALSE,Hayertez,4,7192,1
7193_01,Earth,FALSE,F,1381,S,TRAPPIST-1e,35,FALSE,150,0,96,638,0,Vanez Whitersone,TRUE,31-50,884,TRUE,Whitersone,3,7193,1
7194_01,Earth,FALSE,F,1382,S,TRAPPIST-1e,36,FALSE,0,129,0,177,444,Raque Waterson,FALSE,31-50,750,TRUE,Waterson,5,7194,1
7197_01,Mars,FALSE,F,1383,S,TRAPPIST-1e,51,FALSE,106,1942,115,0,0,Grake Chica,FALSE,51+,2163,TRUE,Chica,1,7197,1
7199_01,Earth,FALSE,G,1174,S,TRAPPIST-1e,54,FALSE,1,0,109,0,1,Lewise Bardinard,FALSE,51+,111,TRUE,Bardinard,9,7199,1
7200_01,Europa,FALSE,C,264,S,TRAPPIST-1e,37,FALSE,300,3434,0,1,171,Aldah Coustive,TRUE,31-50,3906,TRUE,Coustive,1,7200,1
7202_01,Earth,FALSE,E,462,P,TRAPPIST-1e,37,FALSE,541,38,713,316,0,Idave Burksson,FALSE,31-50,1608,TRUE,Burksson,4,7202,1
7203_01,Earth,FALSE,E,463,P,TRAPPIST-1e,24,FALSE,1,194,0,0,632,Jorgie Reenon,TRUE,18-25,827,TRUE,Reenon,5,7203,1
7205_01,Mars,FALSE,F,1386,S,TRAPPIST-1e,27,FALSE,1030,0,158,0,28,Chees Flake,FALSE,26-30,1216,TRUE,Flake,1,7205,1
7206_01,Earth,FALSE,F,1387,S,TRAPPIST-1e,38,FALSE,622,1319,42,1,444,Dell Daughessey,FALSE,31-50,2428,TRUE,Daughessey,4,7206,1
7207_01,Earth,TRUE,G,1160,P,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Lynney Burksson,TRUE,26-30,0,FALSE,Burksson,4,7207,1
7208_01,Earth,FALSE,G,1161,P,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Nelle Gibbsonton,TRUE,0-12,0,FALSE,Gibbsonton,13,7208,2
7208_02,Earth,FALSE,F,1492,P,TRAPPIST-1e,16,FALSE,23,479,0,0,373,Alene Gibbsonton,FALSE,13-17,875,TRUE,Gibbsonton,13,7208,2
7210_01,Earth,FALSE,F,1493,P,TRAPPIST-1e,25,FALSE,0,0,879,0,0,Jonard Puckenton,FALSE,18-25,879,TRUE,Puckenton,7,7210,1
7214_01,Earth,FALSE,F,1389,S,55 Cancri e,22,FALSE,30,0,690,41,0,Sethew Garzaley,TRUE,18-25,761,TRUE,Garzaley,4,7214,1
7215_01,Mars,TRUE,F,1494,P,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Sceros Erte,TRUE,18-25,0,FALSE,Erte,3,7215,1
7216_01,Earth,FALSE,E,464,P,PSO J318.5-22,37,FALSE,501,0,179,1,0,Gerte Owery,TRUE,31-50,681,TRUE,Owery,3,7216,1
7217_01,Mars,FALSE,F,1495,P,TRAPPIST-1e,21,FALSE,21,0,874,226,0,Bleda Pead,TRUE,18-25,1121,TRUE,Pead,5,7217,1
7218_01,Europa,FALSE,B,271,S,TRAPPIST-1e,53,FALSE,0,0,0,0,0,Bosoneb Urablele,TRUE,51+,0,FALSE,Urablele,2,7218,1
7219_01,Europa,FALSE,C,235,P,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Taraid Arible,TRUE,0-12,0,FALSE,Arible,7,7219,6
7219_02,Europa,TRUE,C,235,P,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Pheino Arible,FALSE,0-12,0,FALSE,Arible,7,7219,6
7219_03,Europa,TRUE,C,235,P,TRAPPIST-1e,64,FALSE,0,0,0,0,0,Dirk Arible,TRUE,51+,0,FALSE,Arible,7,7219,6
7219_04,Europa,FALSE,G,734,S,TRAPPIST-1e,24,FALSE,0,2921,5,795,3155,Atinon Arible,FALSE,18-25,6876,TRUE,Arible,7,7219,6
7219_05,Europa,TRUE,C,235,P,TRAPPIST-1e,40,FALSE,0,0,0,0,0,Anchab Arible,TRUE,31-50,0,FALSE,Arible,7,7219,6
7219_06,Europa,FALSE,C,235,P,TRAPPIST-1e,32,FALSE,0,163,0,6953,50,Isoton Arible,FALSE,31-50,7166,TRUE,Arible,7,7219,6
7221_01,Europa,FALSE,B,239,P,55 Cancri e,54,TRUE,0,316,1,2038,388,Sulatik Sonofmory,FALSE,51+,2743,TRUE,Sonofmory,1,7221,1
7224_01,Earth,TRUE,G,1175,S,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Everly Carvis,TRUE,26-30,0,FALSE,Carvis,5,7224,1
7225_01,Europa,FALSE,A,77,P,55 Cancri e,37,FALSE,0,1379,130,1488,75,Hasim Fawnsive,FALSE,31-50,3072,TRUE,Fawnsive,4,7225,1
7226_01,Mars,FALSE,E,481,S,TRAPPIST-1e,20,FALSE,3191,0,211,21,117,Naffsh Reke,FALSE,18-25,3540,TRUE,Reke,8,7226,1
7227_01,Mars,FALSE,F,1497,P,TRAPPIST-1e,22,FALSE,741,0,1028,0,0,Widin Vlake,FALSE,18-25,1769,TRUE,Vlake,1,7227,1
7229_01,Earth,FALSE,F,1391,S,PSO J318.5-22,57,FALSE,0,1,0,664,19,Gaylah Leonadorsen,FALSE,51+,684,TRUE,Leonadorsen,2,7229,1
7230_01,Earth,TRUE,G,1177,S,TRAPPIST-1e,34,FALSE,0,0,0,0,0,Trice Blancoy,TRUE,31-50,0,FALSE,Blancoy,7,7230,1
7232_01,Europa,FALSE,B,240,P,TRAPPIST-1e,51,FALSE,0,980,273,2775,419,Auvair Seatearing,FALSE,51+,4447,TRUE,Seatearing,1,7232,1
7233_01,Mars,TRUE,E,465,P,TRAPPIST-1e,47,FALSE,0,0,0,0,0,Cles Wala,FALSE,31-50,0,FALSE,Wala,7,7233,1
7234_01,Earth,FALSE,G,1163,P,TRAPPIST-1e,22,FALSE,593,34,0,0,0,Annard Merce,FALSE,18-25,627,TRUE,Merce,7,7234,1
7235_01,Europa,FALSE,B,241,P,TRAPPIST-1e,36,FALSE,0,1606,511,89,2220,Cherkab Bruthydre,FALSE,31-50,4426,TRUE,Bruthydre,5,7235,1
7236_01,Earth,TRUE,G,734,S,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Adammy Whitakers,TRUE,13-17,0,FALSE,Whitakers,4,7236,1
7238_01,Mars,FALSE,F,1499,P,TRAPPIST-1e,60,FALSE,180,0,414,1181,0,Totax Tirt,FALSE,51+,1775,TRUE,Tirt,4,7238,1
7240_01,Mars,FALSE,F,1392,S,TRAPPIST-1e,39,FALSE,197,0,2401,0,0,Oaters Kad,TRUE,31-50,2598,TRUE,Kad,3,7240,2
7240_02,Mars,FALSE,F,1392,S,TRAPPIST-1e,18,FALSE,49,0,2885,1,0,Sunk Kad,TRUE,18-25,2935,TRUE,Kad,3,7240,2
7242_01,Europa,TRUE,B,273,S,55 Cancri e,30,FALSE,0,0,0,0,0,Errak Reeddommy,TRUE,26-30,0,FALSE,Reeddommy,7,7242,1
7246_01,Mars,FALSE,F,1395,S,TRAPPIST-1e,45,FALSE,1781,0,17,0,23,Pefox Khaf,FALSE,31-50,1821,TRUE,Khaf,4,7246,1
7247_01,Earth,FALSE,F,1396,S,TRAPPIST-1e,30,FALSE,0,0,0,0,1150,Chrisa Hurchanney,FALSE,26-30,1150,TRUE,Hurchanney,6,7247,1
7249_01,Earth,FALSE,E,482,S,TRAPPIST-1e,21,FALSE,1046,1,0,1,0,Poloos Burle,FALSE,18-25,1048,TRUE,Burle,4,7249,2
7249_02,Mars,FALSE,F,1397,S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Jetax Burle,TRUE,0-12,0,FALSE,Burle,4,7249,2
7250_01,Mars,FALSE,F,1501,P,55 Cancri e,51,FALSE,40,716,1907,0,0,Pold Chmad,TRUE,51+,2663,TRUE,Chmad,4,7250,1
7252_01,Mars,FALSE,E,466,P,TRAPPIST-1e,22,FALSE,100,0,1050,0,23,Diedow Sacy,FALSE,18-25,1173,TRUE,Sacy,2,7252,1
7253_01,Europa,FALSE,D,225,P,TRAPPIST-1e,26,FALSE,0,896,0,690,1,Alaron Obedaming,TRUE,26-30,1587,TRUE,Obedaming,3,7253,1
7255_01,Earth,FALSE,G,1166,P,TRAPPIST-1e,10,FALSE,0,0,0,0,0,Verney Paynard,FALSE,0-12,0,FALSE,Paynard,4,7255,1
7256_01,Earth,FALSE,E,484,S,TRAPPIST-1e,21,FALSE,42,606,1,38,100,Lynnie Scottney,FALSE,18-25,787,TRUE,Scottney,4,7256,1
7257_01,Earth,TRUE,G,1167,P,55 Cancri e,14,FALSE,0,0,0,0,0,Rica Gardsondez,TRUE,13-17,0,FALSE,Gardsondez,5,7257,2
7257_02,Earth,FALSE,E,467,P,TRAPPIST-1e,27,FALSE,0,1,12,0,779,Gretty Gardsondez,FALSE,26-30,792,TRUE,Gardsondez,5,7257,2
7258_01,Earth,FALSE,F,1502,P,TRAPPIST-1e,43,FALSE,473,1390,0,0,0,Alraium Disivering,TRUE,31-50,1863,TRUE,Disivering,207,7258,1
7259_01,Earth,FALSE,F,1503,P,PSO J318.5-22,22,FALSE,28,194,2,0,370,Sterry Meadoney,TRUE,18-25,594,TRUE,Meadoney,3,7259,1
7260_01,Earth,FALSE,F,1398,S,TRAPPIST-1e,22,FALSE,401,0,196,0,126,Sony Woodwardy,FALSE,18-25,723,TRUE,Woodwardy,6,7260,1
7261_01,Earth,TRUE,G,1168,P,PSO J318.5-22,23,FALSE,0,0,0,0,0,Rician Mondsey,TRUE,18-25,0,FALSE,Mondsey,4,7261,1
7267_01,Europa,TRUE,C,265,S,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Tark String,TRUE,18-25,0,FALSE,String,3,7267,2
7267_02,Europa,FALSE,C,265,S,TRAPPIST-1e,35,FALSE,0,0,0,0,0,Chelik String,TRUE,31-50,0,FALSE,String,3,7267,2
7268_01,Earth,FALSE,E,468,P,TRAPPIST-1e,30,FALSE,0,0,0,27,764,Karene Hayerson,FALSE,26-30,791,TRUE,Hayerson,5,7268,1
7270_01,Earth,TRUE,G,1170,P,TRAPPIST-1e,37,FALSE,0,0,0,0,0,Hillie Garden,TRUE,31-50,0,FALSE,Garden,7,7270,1
7271_01,Earth,FALSE,G,1171,P,55 Cancri e,21,FALSE,61,201,222,161,60,Alraium Disivering,FALSE,18-25,705,TRUE,Disivering,207,7271,1
7273_01,Earth,FALSE,G,1183,S,55 Cancri e,36,FALSE,207,0,450,94,0,Jaimer Pacerty,TRUE,31-50,751,TRUE,Pacerty,5,7273,1
7274_01,Earth,FALSE,F,1506,P,TRAPPIST-1e,13,FALSE,305,582,12,19,0,Loria Woodwinton,FALSE,13-17,918,TRUE,Woodwinton,4,7274,1
